AU,CA,DE,ES,FR,GB,IT,NDF,NL,PT,US,other
0.002032764,0.00328536,0.002654872,0.006685154,0.020914663,0.008063411,0.009419395,0.607595503,0.00219568,0.000115946,0.286797732,0.0502395
0.00203287,0.003285506,0.002655004,0.006685474,0.020915376,0.008063767,0.009419797,0.607591867,0.002195796,0.000115956,0.286797851,0.050240666
0.002032834,0.003285452,0.002654955,0.006685351,0.020915108,0.008063626,0.009419651,0.607593179,0.002195753,0.000115952,0.286797792,0.050240211
0.00203278,0.003285383,0.002654893,0.006685182,0.020914739,0.008063442,0.009419444,0.607595205,0.002195692,0.000115947,0.286797673,0.050239585
0.002028678,0.003279623,0.002649484,0.006673913,0.020888653,0.008050533,0.009405059,0.607729018,0.002191215,0.000115568,0.286787748,0.050200444
0.002032786,0.003285388,0.002654896,0.006685214,0.020914799,0.008063477,0.009419476,0.607594907,0.002195699,0.000115948,0.286797702,0.050239705
0.002032805,0.00328542,0.002654927,0.006685236,0.020914879,0.00806351,0.009419515,0.60759455,0.002195722,0.000115949,0.286797762,0.050239772
0.002032811,0.003285428,0.002654936,0.006685258,0.020914935,0.008063541,0.009419551,0.607594252,0.002195728,0.00011595,0.286797732,0.050239854
0.002032789,0.003285396,0.002654907,0.006685199,0.020914789,0.00806347,0.009419472,0.607594967,0.002195705,0.000115948,0.286797673,0.050239652
0.002032837,0.003285465,0.00265497,0.006685348,0.020915126,0.00806363,0.009419646,0.607593179,0.00219576,0.000115953,0.286797822,0.050240152
0.002032751,0.003285344,0.002654853,0.006685118,0.020914584,0.008063368,0.009419357,0.60759598,0.002195664,0.000115945,0.286797673,0.050239377
0.002032822,0.003285446,0.00265495,0.006685304,0.020915015,0.008063585,0.009419594,0.607593834,0.002195742,0.000115951,0.286797762,0.05023998
0.002030861,0.003282676,0.002652337,0.00668001,0.020902665,0.008057476,0.00941278,0.607657135,0.002193597,0.00011577,0.286793083,0.050221726
0.002032767,0.003285368,0.002654875,0.006685157,0.020914668,0.008063415,0.009419409,0.607595503,0.002195684,0.000115946,0.286797643,0.0502395
0.002032812,0.003285426,0.00265493,0.006685298,0.020914983,0.008063572,0.009419581,0.607593894,0.002195729,0.00011595,0.286797822,0.050240029
0.002032504,0.003284978,0.002654497,0.006684543,0.020913132,0.008062666,0.009418561,0.607603133,0.002195392,0.000115923,0.286797076,0.050237548
0.002033082,0.003285798,0.002655272,0.006686115,0.02091679,0.008064472,0.009420579,0.607584417,0.002196028,0.000115976,0.286798477,0.050242972
0.002032866,0.003285501,0.002654999,0.006685467,0.020915348,0.008063754,0.009419786,0.607592046,0.002195792,0.000115956,0.286797881,0.050240632
0.002032807,0.00328542,0.002654932,0.006685242,0.020914895,0.008063518,0.009419524,0.60759455,0.002195725,0.00011595,0.286797643,0.050239783
0.00203277,0.003285368,0.002654879,0.006685163,0.020914689,0.008063423,0.009419413,0.607595503,0.002195685,0.000115946,0.286797583,0.050239529
0.002032786,0.003285391,0.002654898,0.006685217,0.020914799,0.008063477,0.00941948,0.607594907,0.002195699,0.000115948,0.286797762,0.050239734
0.002032745,0.003285337,0.002654847,0.006685107,0.020914543,0.008063348,0.009419339,0.607596219,0.002195659,0.000115944,0.286797583,0.05023931
0.002032809,0.003285426,0.002654935,0.006685263,0.020914936,0.00806354,0.009419546,0.607594192,0.002195728,0.00011595,0.286797822,0.050239865
0.002032842,0.003285463,0.002654963,0.006685371,0.020915158,0.008063654,0.009419674,0.60759294,0.002195761,0.000115953,0.286797881,0.050240312
0.002032803,0.003285417,0.002654927,0.006685235,0.020914881,0.008063517,0.009419513,0.607594728,0.002195723,0.000115949,0.286797643,0.050239753
0.002032852,0.003285483,0.002654983,0.006685405,0.020915246,0.008063692,0.009419718,0.607592583,0.002195777,0.000115954,0.286797911,0.050240409
0.0020328,0.003285417,0.002654924,0.006685225,0.02091486,0.008063502,0.009419508,0.607594728,0.002195718,0.000115949,0.286797613,0.050239742
0.002032753,0.003285343,0.002654856,0.00668512,0.020914594,0.00806337,0.009419356,0.607595921,0.002195665,0.000115945,0.286797673,0.050239373
0.002032797,0.003285405,0.002654916,0.00668523,0.020914856,0.008063504,0.009419506,0.607594609,0.002195713,0.000115949,0.286797762,0.050239753
0.002032832,0.00328546,0.002654964,0.006685332,0.020915087,0.008063612,0.009419624,0.607593477,0.002195752,0.000115952,0.286797822,0.050240077
0.002032785,0.00328539,0.0026549,0.006685199,0.020914782,0.008063463,0.009419464,0.607595026,0.0021957,0.000115948,0.286797643,0.050239634
0.002032771,0.003285367,0.002654879,0.006685168,0.020914704,0.008063429,0.009419416,0.607595384,0.002195684,0.000115946,0.286797702,0.050239563
0.002032769,0.003285366,0.002654877,0.006685156,0.020914681,0.008063422,0.009419412,0.607595444,0.002195681,0.000115946,0.286797702,0.050239511
0.002033624,0.003286531,0.002655941,0.006687783,0.020920431,0.008066295,0.009422597,0.607565284,0.002196616,0.000116028,0.286799878,0.050248984
0.002032778,0.003285377,0.002654887,0.006685188,0.020914739,0.00806345,0.009419449,0.607595205,0.002195691,0.000115947,0.286797643,0.050239634
0.002032785,0.003285388,0.002654896,0.006685214,0.020914787,0.008063477,0.009419476,0.607594907,0.002195698,0.000115948,0.286797732,0.050239705
0.002032771,0.003285375,0.002654884,0.006685142,0.020914674,0.008063409,0.009419397,0.607595682,0.002195685,0.000115946,0.286797643,0.050239436
0.002032741,0.003285331,0.00265484,0.00668509,0.020914514,0.008063334,0.009419318,0.607596338,0.002195655,0.000115944,0.286797643,0.050239261
0.002032864,0.003285495,0.002654997,0.006685434,0.020915309,0.008063727,0.00941975,0.607592344,0.002195786,0.000115955,0.286797881,0.050240513
0.002032738,0.003285329,0.002654839,0.00668508,0.020914489,0.008063324,0.009419306,0.607596397,0.002195652,0.000115943,0.286797553,0.050239217
0.002032813,0.003285434,0.00265494,0.006685265,0.020914953,0.00806355,0.009419558,0.607594073,0.002195732,0.00011595,0.286797851,0.050239876
0.002032755,0.003285348,0.002654861,0.006685124,0.020914596,0.008063376,0.009419367,0.60759598,0.00219567,0.000115945,0.286797643,0.050239388
0.002033031,0.003285727,0.002655201,0.006685981,0.020916479,0.008064317,0.009420399,0.607586086,0.00219597,0.000115972,0.286798269,0.050242499
0.00203283,0.003285457,0.002654962,0.006685327,0.020915063,0.008063605,0.009419616,0.607593536,0.002195752,0.000115952,0.286797881,0.050240051
0.00203283,0.003285454,0.002654962,0.006685327,0.020915059,0.008063605,0.009419607,0.607593536,0.002195751,0.000115952,0.286797792,0.050240036
0.002032784,0.003285386,0.002654894,0.006685211,0.020914787,0.008063469,0.009419471,0.607594907,0.002195697,0.000115948,0.286797702,0.050239697
0.002029413,0.00328064,0.002650431,0.00667602,0.020893425,0.008052901,0.009407688,0.607704401,0.002192019,0.000115636,0.286789507,0.050207872
0.002032818,0.003285434,0.00265494,0.006685308,0.020915013,0.008063583,0.00941959,0.607593894,0.002195737,0.000115951,0.286797732,0.050240044
0.002032736,0.003285324,0.002654833,0.006685064,0.020914461,0.008063308,0.009419291,0.607596636,0.002195647,0.000115943,0.286797583,0.05023919
0.002032821,0.003285437,0.00265494,0.006685327,0.02091505,0.008063601,0.009419612,0.607593536,0.002195739,0.000115951,0.286797792,0.050240118
0.002032785,0.003285391,0.0026549,0.006685197,0.020914769,0.00806346,0.009419461,0.607595086,0.002195698,0.000115947,0.286797673,0.050239626
0.002032826,0.003285452,0.002654959,0.006685312,0.020915044,0.008063588,0.009419605,0.607593715,0.002195749,0.000115952,0.286797792,0.050240029
0.002032734,0.00328532,0.002654832,0.006685061,0.020914458,0.008063308,0.009419287,0.607596636,0.002195646,0.000115943,0.286797643,0.050239179
0.002033635,0.003286546,0.002655956,0.006687806,0.020920493,0.008066322,0.009422634,0.607565045,0.002196628,0.000116029,0.286799937,0.050249059
0.002032824,0.003285444,0.002654947,0.006685321,0.020915046,0.008063598,0.009419608,0.607593596,0.002195743,0.000115951,0.286797822,0.050240099
0.002031524,0.003283604,0.002653208,0.006681864,0.020906903,0.008059582,0.009415131,0.607635081,0.002194325,0.000115832,0.286794752,0.050228216
0.002032786,0.00328539,0.002654898,0.006685217,0.020914799,0.008063477,0.00941948,0.607594907,0.002195699,0.000115948,0.286797762,0.050239734
0.002030472,0.003282129,0.002651832,0.006678907,0.020900138,0.00805622,0.009411383,0.607670128,0.002193174,0.000115734,0.286792129,0.050217841
0.00203293,0.003285586,0.002655077,0.006685649,0.020915758,0.008063954,0.009420011,0.607589781,0.002195858,0.000115962,0.28679809,0.050241284
0.00202844,0.003279279,0.002649161,0.00667329,0.020887174,0.008049801,0.009404236,0.607736647,0.002190955,0.000115546,0.286787152,0.05019832
0.002032771,0.003285367,0.002654878,0.006685174,0.020914719,0.008063432,0.009419424,0.607595325,0.002195686,0.000115946,0.286797732,0.050239574
0.002032812,0.00328543,0.002654932,0.00668528,0.020914972,0.008063554,0.00941956,0.607594013,0.002195731,0.00011595,0.286797881,0.050239932
0.002032813,0.003285435,0.00265494,0.006685269,0.020914951,0.008063551,0.009419554,0.607594132,0.002195732,0.00011595,0.286797792,0.050239868
0.002032832,0.003285453,0.002654954,0.006685353,0.0209151,0.008063632,0.009419643,0.607593298,0.002195753,0.000115952,0.286797792,0.050240207
0.002032767,0.003285361,0.002654874,0.006685157,0.020914668,0.008063415,0.009419404,0.607595503,0.00219568,0.000115946,0.286797732,0.050239515
0.002032769,0.003285366,0.002654877,0.006685163,0.020914689,0.008063423,0.009419409,0.607595503,0.002195684,0.000115946,0.286797673,0.050239537
0.002032863,0.003285498,0.002654996,0.006685448,0.020915331,0.00806374,0.00941977,0.607592165,0.002195787,0.000115956,0.286797911,0.050240584
0.002032831,0.00328545,0.002654951,0.006685343,0.020915095,0.008063626,0.009419641,0.607593358,0.002195751,0.000115952,0.286797822,0.050240174
0.00203293,0.003285588,0.002655076,0.006685646,0.02091576,0.008063952,0.009420007,0.607589841,0.002195857,0.000115961,0.28679809,0.050241277
0.002032805,0.003285417,0.002654922,0.006685263,0.020914923,0.008063536,0.00941955,0.607594192,0.002195722,0.00011595,0.286797762,0.050239909
0.002029718,0.003281078,0.002650845,0.006676822,0.020895319,0.008053835,0.009408732,0.607694805,0.00219235,0.000115664,0.286790192,0.050210565
0.002032799,0.00328541,0.002654919,0.006685239,0.020914875,0.008063514,0.009419515,0.60759455,0.002195715,0.000115949,0.286797762,0.050239772
0.002032776,0.003285376,0.002654888,0.006685177,0.020914722,0.008063439,0.009419437,0.607595325,0.00219569,0.000115947,0.286797643,0.050239585
0.002032803,0.003285416,0.002654927,0.006685233,0.020914877,0.008063519,0.009419516,0.607594609,0.002195722,0.000115949,0.286797613,0.050239746
0.002032795,0.003285401,0.002654914,0.006685219,0.020914834,0.008063491,0.009419496,0.607594788,0.002195711,0.000115948,0.286797702,0.050239723
0.002032795,0.003285406,0.002654915,0.006685213,0.020914825,0.008063487,0.009419483,0.607594788,0.002195711,0.000115948,0.286797702,0.050239675
0.002032838,0.003285466,0.002654971,0.006685343,0.020915115,0.008063629,0.009419641,0.607593358,0.002195761,0.000115953,0.286797851,0.050240114
0.002032809,0.003285424,0.002654937,0.006685255,0.020914925,0.008063537,0.009419542,0.607594252,0.002195728,0.00011595,0.286797822,0.050239831
0.002031609,0.003283712,0.002653304,0.006682158,0.020907531,0.00805989,0.009415466,0.607631743,0.002194417,0.00011584,0.28679499,0.050229352
0.002032841,0.003285464,0.002654968,0.006685365,0.020915153,0.008063643,0.009419667,0.607593,0.002195759,0.000115953,0.286797851,0.050240252
0.0020328,0.003285412,0.002654918,0.00668526,0.020914907,0.008063531,0.00941954,0.60759443,0.00219572,0.00011595,0.286797702,0.050239868
0.002032752,0.003285343,0.002654854,0.006685115,0.020914571,0.008063362,0.00941935,0.607596099,0.002195664,0.000115945,0.286797553,0.050239339
0.002032763,0.003285359,0.002654869,0.006685148,0.020914651,0.008063409,0.009419387,0.607595563,0.002195677,0.000115946,0.286797643,0.050239474
0.002032826,0.003285441,0.002654946,0.006685338,0.020915078,0.008063612,0.009419628,0.607593477,0.002195745,0.000115952,0.286797792,0.050240163
0.002032818,0.003285437,0.002654945,0.006685283,0.020914992,0.008063563,0.009419576,0.607593894,0.002195739,0.000115951,0.286797911,0.050239936
0.002032848,0.003285476,0.002654977,0.0066854,0.02091521,0.008063678,0.009419702,0.607592702,0.002195771,0.000115954,0.286797881,0.050240375
0.002029171,0.003280309,0.002650123,0.006675302,0.020891819,0.008052104,0.009406796,0.607712865,0.002191754,0.000115613,0.286788881,0.050205287
0.002032803,0.003285415,0.002654921,0.006685266,0.020914918,0.008063531,0.009419539,0.607594371,0.002195721,0.00011595,0.286797732,0.050239887
0.002032781,0.003285381,0.00265489,0.006685199,0.020914761,0.008063459,0.009419455,0.607595026,0.002195694,0.000115947,0.286797643,0.050239656
0.002032829,0.003285447,0.00265495,0.006685338,0.020915078,0.008063608,0.009419628,0.607593477,0.002195748,0.000115952,0.286797822,0.050240163
0.002032759,0.003285352,0.002654865,0.006685141,0.020914625,0.008063392,0.009419381,0.607595742,0.002195672,0.000115945,0.286797702,0.05023944
0.002032863,0.003285497,0.002654996,0.006685451,0.020915331,0.008063744,0.00941977,0.607592165,0.002195788,0.000115955,0.286797911,0.050240591
0.002032797,0.003285411,0.002654919,0.006685218,0.020914851,0.008063497,0.009419495,0.607594728,0.002195715,0.000115949,0.286797702,0.050239719
0.002032818,0.003285439,0.002654945,0.006685286,0.020914992,0.008063567,0.009419576,0.607593894,0.00219574,0.000115951,0.286797822,0.050239936
0.002032805,0.003285418,0.002654928,0.006685236,0.020914888,0.008063519,0.00941952,0.607594609,0.002195723,0.000115949,0.286797613,0.050239753
0.002032813,0.003285429,0.002654939,0.006685266,0.020914942,0.008063544,0.009419555,0.607594192,0.002195732,0.00011595,0.286797762,0.050239872
0.002032765,0.003285365,0.002654873,0.006685145,0.020914657,0.008063401,0.009419396,0.607595563,0.002195681,0.000115946,0.286797732,0.050239462
0.00203307,0.003285778,0.00265525,0.006686085,0.020916721,0.008064435,0.009420536,0.607584834,0.002196013,0.000115975,0.286798447,0.05024286
0.002032769,0.003285364,0.002654876,0.006685156,0.02091467,0.008063414,0.009419407,0.607595384,0.002195681,0.000115946,0.286797702,0.050239492
0.002032772,0.003285369,0.002654881,0.006685172,0.020914705,0.00806343,0.009419425,0.607595444,0.002195687,0.000115947,0.286797643,0.050239544
0.002032827,0.00328545,0.002654956,0.006685318,0.020915059,0.008063602,0.009419614,0.607593656,0.002195749,0.000115952,0.286797881,0.05024007
0.00203042,0.003282056,0.002651758,0.006678781,0.020899823,0.008056071,0.00941122,0.607671678,0.002193118,0.000115729,0.286791891,0.050217442
0.002032774,0.003285369,0.002654881,0.006685172,0.020914713,0.008063433,0.009419424,0.607595384,0.002195687,0.000115947,0.286797673,0.050239593
0.002032828,0.003285444,0.00265495,0.006685338,0.020915078,0.008063612,0.009419628,0.607593477,0.002195748,0.000115952,0.286797822,0.050240163
0.002032815,0.003285432,0.002654939,0.006685275,0.020914963,0.008063554,0.009419561,0.607594073,0.002195733,0.00011595,0.286797762,0.050239898
0.002032775,0.003285381,0.002654888,0.006685172,0.020914713,0.008063433,0.009419429,0.607595384,0.00219569,0.000115947,0.286797673,0.050239556
0.002032863,0.003285496,0.002654994,0.00668546,0.020915337,0.008063747,0.009419777,0.607592046,0.002195789,0.000115955,0.286797941,0.050240595
0.002032813,0.003285435,0.00265494,0.006685269,0.020914949,0.008063546,0.009419558,0.607594073,0.002195731,0.00011595,0.286797851,0.050239876
0.002031551,0.00328365,0.00265326,0.006681872,0.020907009,0.008059623,0.00941518,0.607634723,0.002194353,0.000115834,0.286794662,0.050228156
0.002032779,0.003285379,0.002654888,0.006685192,0.020914748,0.00806345,0.009419453,0.607595205,0.002195693,0.000115947,0.286797643,0.050239649
0.002032739,0.003285329,0.002654839,0.006685084,0.02091451,0.008063331,0.009419319,0.607596397,0.002195652,0.000115944,0.286797583,0.050239269
0.002033645,0.00328656,0.002655971,0.006687833,0.020920554,0.008066353,0.009422665,0.607564807,0.002196641,0.000116029,0.286799878,0.050249159
0.002032835,0.003285463,0.002654968,0.006685338,0.020915085,0.008063618,0.009419632,0.607593417,0.002195757,0.000115952,0.286797762,0.050240085
0.002032759,0.00328535,0.002654863,0.006685141,0.020914618,0.008063392,0.009419376,0.607595742,0.002195671,0.000115945,0.286797673,0.050239429
0.002032955,0.003285623,0.002655112,0.006685722,0.020915931,0.008064039,0.009420105,0.607588887,0.002195887,0.000115964,0.286798149,0.050241545
0.002028456,0.003279304,0.002649187,0.006673311,0.020887244,0.008049826,0.009404265,0.607736528,0.002190971,0.000115547,0.286787093,0.050198335
0.002032838,0.003285466,0.002654971,0.006685343,0.020915115,0.008063629,0.009419641,0.607593358,0.002195761,0.000115953,0.286797822,0.050240114
0.002032775,0.003285373,0.002654882,0.006685181,0.020914722,0.008063439,0.009419437,0.607595325,0.002195689,0.000115947,0.286797643,0.050239608
0.002032817,0.003285434,0.002654941,0.006685281,0.020914963,0.008063558,0.009419566,0.607594073,0.002195734,0.00011595,0.286797702,0.050239913
0.002032786,0.00328539,0.002654894,0.006685214,0.020914799,0.008063473,0.009419476,0.607594907,0.002195699,0.000115948,0.286797702,0.050239719
0.0020328,0.00328541,0.002654922,0.006685245,0.020914886,0.008063514,0.009419519,0.60759455,0.002195718,0.000115949,0.286797762,0.050239794
0.002032767,0.003285361,0.002654874,0.006685157,0.020914668,0.008063415,0.009419404,0.607595503,0.00219568,0.000115946,0.286797732,0.0502395
0.002032808,0.003285426,0.002654932,0.006685256,0.020914918,0.008063531,0.009419539,0.607594371,0.002195728,0.00011595,0.286797792,0.050239842
0.002032832,0.003285452,0.002654955,0.006685355,0.020915104,0.008063631,0.009419647,0.607593238,0.002195752,0.000115952,0.286797792,0.050240215
0.002032775,0.003285373,0.002654883,0.00668518,0.020914726,0.008063438,0.009419432,0.607595265,0.002195689,0.000115947,0.286797702,0.050239589
0.002032867,0.0032855,0.002654999,0.006685462,0.02091535,0.008063753,0.009419776,0.607591987,0.002195791,0.000115956,0.286797911,0.050240614
0.002032843,0.00328547,0.002654972,0.006685384,0.020915175,0.008063662,0.009419679,0.60759294,0.002195763,0.000115953,0.286797881,0.050240312
0.002032763,0.003285359,0.002654871,0.006685148,0.020914661,0.008063409,0.009419391,0.607595563,0.002195677,0.000115946,0.286797732,0.050239485
0.002032892,0.003285535,0.00265503,0.006685536,0.020915525,0.008063834,0.009419874,0.607591093,0.002195818,0.000115958,0.286798,0.0502409
0.002032738,0.003285327,0.002654838,0.006685081,0.020914501,0.008063328,0.009419315,0.607596457,0.002195652,0.000115944,0.286797553,0.050239246
0.002032783,0.003285388,0.002654898,0.006685192,0.020914758,0.008063457,0.009419458,0.607595205,0.002195697,0.000115947,0.286797673,0.050239611
0.002032782,0.003285388,0.002654898,0.006685188,0.02091475,0.00806345,0.009419452,0.607595146,0.002195697,0.000115947,0.286797702,0.050239608
0.002032746,0.003285339,0.002654849,0.006685107,0.020914555,0.008063355,0.009419343,0.607596219,0.002195661,0.000115945,0.286797673,0.05023931
0.002032843,0.003285465,0.002654968,0.006685384,0.020915179,0.008063662,0.009419679,0.60759294,0.002195763,0.000115953,0.286797851,0.050240323
0.002032765,0.003285365,0.002654872,0.006685145,0.020914653,0.008063397,0.009419397,0.607595623,0.00219568,0.000115946,0.286797673,0.050239455
0.002032787,0.003285391,0.002654899,0.00668522,0.020914817,0.008063484,0.009419485,0.607594907,0.002195701,0.000115948,0.286797732,0.050239742
0.002032748,0.003285341,0.00265485,0.006685109,0.020914564,0.008063362,0.009419346,0.607596099,0.002195662,0.000115945,0.286797613,0.050239339
0.002032778,0.003285382,0.002654893,0.006685183,0.020914741,0.008063443,0.009419445,0.607595265,0.002195692,0.000115947,0.286797673,0.050239589
0.002032797,0.003285411,0.002654919,0.006685218,0.020914851,0.008063497,0.009419495,0.607594728,0.002195715,0.000115949,0.286797732,0.050239719
0.002032822,0.003285446,0.00265495,0.006685304,0.020915015,0.008063585,0.009419594,0.607593834,0.002195742,0.000115951,0.286797792,0.05023998
0.002032802,0.003285412,0.002654923,0.006685247,0.020914892,0.00806352,0.009419522,0.60759443,0.002195718,0.000115949,0.286797732,0.050239798
0.002032769,0.003285371,0.002654879,0.006685163,0.020914679,0.00806342,0.009419413,0.607595503,0.002195685,0.000115946,0.286797583,0.0502395
0.002032727,0.003285313,0.002654824,0.006685045,0.020914417,0.008063287,0.009419263,0.607596874,0.00219564,0.000115942,0.286797613,0.050239105
0.002032833,0.003285454,0.002654956,0.006685354,0.020915117,0.00806363,0.009419651,0.607593179,0.002195754,0.000115952,0.286797851,0.050240222
0.00203282,0.003285443,0.002654951,0.006685292,0.020915002,0.008063572,0.009419586,0.607593894,0.002195742,0.000115951,0.286797792,0.050239947
0.002032844,0.003285472,0.002654977,0.006685372,0.020915169,0.008063651,0.009419667,0.607593,0.002195766,0.000115953,0.286797881,0.050240207
0.002032816,0.003285438,0.002654945,0.006685277,0.020914981,0.008063557,0.00941957,0.607594013,0.002195738,0.000115951,0.286797762,0.050239909
0.002032784,0.003285386,0.002654894,0.006685208,0.020914787,0.008063469,0.009419471,0.607594907,0.002195697,0.000115948,0.286797732,0.050239697
0.002032827,0.003285452,0.002654959,0.006685316,0.02091505,0.008063591,0.009419605,0.607593715,0.002195749,0.000115952,0.286797822,0.050240029
0.002032746,0.003285339,0.002654848,0.006685104,0.020914549,0.008063352,0.009419339,0.607596219,0.00219566,0.000115944,0.286797613,0.05023931
0.002032814,0.003285437,0.002654943,0.006685272,0.020914959,0.008063554,0.009419561,0.607594073,0.002195734,0.00011595,0.286797792,0.050239891
0.002032741,0.003285332,0.002654844,0.006685095,0.020914525,0.008063341,0.009419325,0.607596219,0.002195656,0.000115944,0.286797613,0.050239276
0.002033101,0.003285823,0.002655301,0.006686144,0.020916898,0.008064513,0.009420632,0.607584059,0.002196047,0.000115978,0.286798447,0.05024305
0.002032783,0.003285387,0.002654892,0.006685202,0.020914769,0.008063462,0.009419467,0.607594967,0.002195695,0.000115947,0.286797643,0.050239675
0.002032775,0.00328537,0.002654881,0.006685175,0.020914713,0.008063433,0.009419429,0.607595384,0.002195688,0.000115947,0.286797673,0.050239578
0.002032853,0.003285483,0.002654982,0.006685416,0.020915261,0.008063701,0.009419729,0.607592404,0.002195776,0.000115954,0.286797971,0.050240446
0.002032837,0.003285458,0.002654961,0.006685357,0.020915136,0.008063638,0.009419659,0.607593119,0.002195756,0.000115952,0.286797911,0.050240241
0.002032736,0.003285324,0.002654835,0.006685078,0.020914493,0.008063325,0.009419311,0.607596457,0.00219565,0.000115944,0.286797523,0.050239224
0.002032816,0.00328544,0.002654945,0.00668528,0.020914981,0.00806356,0.009419573,0.607594013,0.002195738,0.000115951,0.286797851,0.050239921
0.002032808,0.003285422,0.002654931,0.006685242,0.020914895,0.008063526,0.009419529,0.60759455,0.002195725,0.00011595,0.286797613,0.050239783
0.002032826,0.00328545,0.002654958,0.006685312,0.020915044,0.008063591,0.0094196,0.607593715,0.002195749,0.000115952,0.286797702,0.050240014
0.002032785,0.003285388,0.002654896,0.006685214,0.020914787,0.008063473,0.009419476,0.607594907,0.002195699,0.000115948,0.286797732,0.050239705
0.002032794,0.003285402,0.002654912,0.006685219,0.020914836,0.008063491,0.009419497,0.607594848,0.002195712,0.000115948,0.286797702,0.050239727
0.002032742,0.003285334,0.002654843,0.006685098,0.020914534,0.008063344,0.009419334,0.607596219,0.002195657,0.000115944,0.286797673,0.050239298
0.002032896,0.003285539,0.002655035,0.006685568,0.020915566,0.008063857,0.009419902,0.607590854,0.002195823,0.000115959,0.28679803,0.05024099
0.002032739,0.00328533,0.00265484,0.006685077,0.020914489,0.008063327,0.009419306,0.607596397,0.002195652,0.000115943,0.286797673,0.050239217
0.002032746,0.00328534,0.002654849,0.006685104,0.020914543,0.008063348,0.009419334,0.607596219,0.00219566,0.000115944,0.286797613,0.050239298
0.002032818,0.003285436,0.002654945,0.00668529,0.020914976,0.00806356,0.009419573,0.607594013,0.002195735,0.000115951,0.286797851,0.050239932
0.002033045,0.003285749,0.002655225,0.006685993,0.020916529,0.00806434,0.00942044,0.607585788,0.002195985,0.000115973,0.286798358,0.05024251
0.002032762,0.003285358,0.00265487,0.00668515,0.020914657,0.008063407,0.009419394,0.607595742,0.002195678,0.000115946,0.286797643,0.050239488
0.002032734,0.003285323,0.002654833,0.006685062,0.020914461,0.008063309,0.009419288,0.607596755,0.002195646,0.000115943,0.286797553,0.050239164
